"Id","Code","Name","Standard Class","Domain","Vocab","Validity","Concept"
40163506,854895,"zolpidem tartrate 6.25 MG [Ambien]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40167385,875915,"zolpidem tartrate 10 MG [Stilnoct]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40167386,875904,"zolpidem tartrate 5 MG [Stilnoct]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40244255,1232193,"zolpidem tartrate 1.75 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40244256,1232194,"zolpidem tartrate 1.75 MG Sublingual Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40244257,1232200,"zolpidem tartrate 1.75 MG Sublingual Tablet [Intermezzo]","Branded Drug","Drug","RxNorm","Valid","Standard"
40244258,1232196,"zolpidem tartrate 1.75 MG [Intermezzo]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40244259,1232201,"zolpidem tartrate 3.5 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40244260,1232202,"zolpidem tartrate 3.5 MG Sublingual Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40244261,1232204,"zolpidem tartrate 3.5 MG Sublingual Tablet [Intermezzo]","Branded Drug","Drug","RxNorm","Valid","Standard"
40244262,1232203,"zolpidem tartrate 3.5 MG [Intermezzo]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40244463,1232197,"zolpidem Sublingual Tablet [Intermezzo]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
757352,461016,"eszopiclone","Ingredient","Drug","RxNorm","Valid","Standard"
757353,485438,"eszopiclone 1 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
757355,485441,"eszopiclone 2 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
757356,485442,"eszopiclone 2 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
757357,485464,"eszopiclone 3 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
757358,485465,"eszopiclone 3 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19112814,485440,"eszopiclone 1 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
19113337,540401,"eszopiclone 1 MG [Lunestar]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19113338,540403,"eszopiclone 1 MG Oral Tablet [Lunestar]","Branded Drug","Drug","RxNorm","Valid","Standard"
19113339,540405,"eszopiclone 1 MG [Lunesta]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19113340,540407,"eszopiclone 1 MG Oral Tablet [Lunesta]","Branded Drug","Drug","RxNorm","Valid","Standard"
19113341,540408,"eszopiclone 2 MG [Lunesta]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19113342,540409,"eszopiclone 2 MG Oral Tablet [Lunesta]","Branded Drug","Drug","RxNorm","Valid","Standard"
19113343,540410,"eszopiclone 3 MG [Lunesta]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19113344,540411,"eszopiclone 3 MG Oral Tablet [Lunesta]","Branded Drug","Drug","RxNorm","Valid","Standard"
40038694,485439,"eszopiclone Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40112350,540406,"eszopiclone Oral Tablet [Lunesta]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40112351,540402,"eszopiclone Oral Tablet [Lunestar]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
705944,6901,"methylphenidate","Ingredient","Drug","RxNorm","Valid","Standard"
706182,629684,"methylphenidate 1.67 MG/HR","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
706183,629687,"methylphenidate 2.22 MG/HR","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
706237,753436,"9 HR methylphenidate 1.11 MG/HR Transdermal System","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
706238,753437,"9 HR methylphenidate 1.11 MG/HR Transdermal System [Daytrana]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
706239,753438,"9 HR methylphenidate 1.67 MG/HR Transdermal System","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
706240,753439,"9 HR methylphenidate 1.67 MG/HR Transdermal System [Daytrana]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
706262,753441,"9 HR methylphenidate 3.33 MG/HR Transdermal System","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
706263,753442,"9 HR methylphenidate 2.22 MG/HR Transdermal System [Daytrana]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
706264,753443,"9 HR methylphenidate 3.33 MG/HR Transdermal System [Daytrana]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
790101,2168837,"methylphenidate hydrochloride 100 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
790103,2168840,"methylphenidate hydrochloride 100 MG [Jornay]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
790104,2168841,"methylphenidate Extended Release Oral Capsule [Jornay]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
790107,2168846,"methylphenidate hydrochloride 20 MG [Jornay]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
790108,2168849,"methylphenidate hydrochloride 40 MG [Jornay]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
790115,2168857,"Evening Dosing 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
790116,2168858,"methylphenidate hydrochloride 60 MG [Jornay]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
790117,2168859,"Evening Dosing 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule [Jornay]","Branded Drug","Drug","RxNorm","Valid","Standard"
790118,2168860,"methylphenidate hydrochloride 80 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
790119,2168861,"Evening Dosing 24 HR methylphenidate hydrochloride 80 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
790120,2168862,"methylphenidate hydrochloride 80 MG [Jornay]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
790121,2168863,"Evening Dosing 24 HR methylphenidate hydrochloride 80 MG Extended Release Oral Capsule [Jornay]","Branded Drug","Drug","RxNorm","Valid","Standard"
790122,2168864,"Evening Dosing 24 HR methylphenidate hydrochloride 100 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
790123,2168865,"Evening Dosing 24 HR methylphenidate hydrochloride 100 MG Extended Release Oral Capsule [Jornay]","Branded Drug","Drug","RxNorm","Valid","Standard"
790124,2168866,"Evening Dosing 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
790125,2168867,"Evening Dosing 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule [Jornay]","Branded Drug","Drug","RxNorm","Valid","Standard"
790126,2168868,"Evening Dosing 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
790127,2168869,"Evening Dosing 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule [Jornay]","Branded Drug","Drug","RxNorm","Valid","Standard"
793414,1995461,"24 HR methylphenidate hydrochloride 72 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
964275,2001564,"BX Rating 24 HR methylphenidate hydrochloride 18 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
964276,2001565,"BX Rating 24 HR methylphenidate hydrochloride 27 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
964277,2001566,"BX Rating 24 HR methylphenidate hydrochloride 36 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
964278,2001568,"BX Rating 24 HR methylphenidate hydrochloride 54 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
1366643,2119548,"methylphenidate hydrochloride 85 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1366645,2119551,"methylphenidate hydrochloride 85 MG [Adhansia]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1366646,2119552,"methylphenidate Extended Release Oral Capsule [Adhansia]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1366649,2119558,"methylphenidate hydrochloride 25 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1366650,2119559,"20/80 Release 24 HR methylphenidate hydrochloride 25 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1366651,2119560,"methylphenidate hydrochloride 25 MG [Adhansia]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1366652,2119561,"20/80 Release 24 HR methylphenidate hydrochloride 25 MG Extended Release Oral Capsule [Adhansia]","Branded Drug","Drug","RxNorm","Valid","Standard"
1366653,2119562,"methylphenidate hydrochloride 35 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1366654,2119563,"20/80 Release 24 HR methylphenidate hydrochloride 35 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1366655,2119564,"methylphenidate hydrochloride 35 MG [Adhansia]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1366656,2119565,"20/80 Release 24 HR methylphenidate hydrochloride 35 MG Extended Release Oral Capsule [Adhansia]","Branded Drug","Drug","RxNorm","Valid","Standard"
1366657,2119566,"methylphenidate hydrochloride 45 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1366658,2119567,"20/80 Release 24 HR methylphenidate hydrochloride 45 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1366659,2119568,"methylphenidate hydrochloride 45 MG [Adhansia]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1366660,2119569,"20/80 Release 24 HR methylphenidate hydrochloride 45 MG Extended Release Oral Capsule [Adhansia]","Branded Drug","Drug","RxNorm","Valid","Standard"
1366661,2119570,"methylphenidate hydrochloride 55 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1366662,2119571,"20/80 Release 24 HR methylphenidate hydrochloride 55 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1366663,2119572,"methylphenidate hydrochloride 55 MG [Adhansia]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1366664,2119573,"20/80 Release 24 HR methylphenidate hydrochloride 55 MG Extended Release Oral Capsule [Adhansia]","Branded Drug","Drug","RxNorm","Valid","Standard"
1366665,2119574,"20/80 Release 24 HR methylphenidate hydrochloride 85 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1366666,2119575,"20/80 Release 24 HR methylphenidate hydrochloride 85 MG Extended Release Oral Capsule [Adhansia]","Branded Drug","Drug","RxNorm","Valid","Standard"
1366667,2119576,"methylphenidate hydrochloride 70 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1366668,2119577,"20/80 Release 24 HR methylphenidate hydrochloride 70 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
1366669,2119578,"methylphenidate hydrochloride 70 MG [Adhansia]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1366670,2119579,"20/80 Release 24 HR methylphenidate hydrochloride 70 MG Extended Release Oral Capsule [Adhansia]","Branded Drug","Drug","RxNorm","Valid","Standard"
1592616,1926837,"methylphenidate 17.3 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1592618,1926839,"methylphenidate Disintegrating Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
1592619,1926840,"methylphenidate 17.3 MG Disintegrating Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
1592621,1926842,"methylphenidate 17.3 MG [Cotempla]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1592622,1926843,"methylphenidate Disintegrating Oral Tablet [Cotempla]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
1592732,1926847,"methylphenidate 17.3 MG Disintegrating Oral Tablet [Cotempla]","Branded Drug","Drug","RxNorm","Valid","Standard"
1592733,1926848,"methylphenidate 25.9 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1592734,1926849,"methylphenidate 25.9 MG Disintegrating Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
1592735,1926850,"methylphenidate 25.9 MG [Cotempla]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1592736,1926851,"methylphenidate 25.9 MG Disintegrating Oral Tablet [Cotempla]","Branded Drug","Drug","RxNorm","Valid","Standard"
1592737,1926852,"methylphenidate 8.6 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
1592738,1926853,"methylphenidate 8.6 MG Disintegrating Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
1592739,1926854,"methylphenidate 8.6 MG [Cotempla]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
1592740,1926855,"methylphenidate 8.6 MG Disintegrating Oral Tablet [Cotempla]","Branded Drug","Drug","RxNorm","Valid","Standard"
19088801,636247,"methylphenidate 1.11 MG/HR [Daytrana]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19088802,636251,"methylphenidate 1.67 MG/HR [Daytrana]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19088803,636255,"methylphenidate 2.22 MG/HR [Daytrana]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19088804,636259,"methylphenidate 3.33 MG/HR [Daytrana]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
19123926,629690,"methylphenidate 3.33 MG/HR","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19123961,630094,"methylphenidate 1.11 MG/HR","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
19128335,753440,"9 HR methylphenidate 2.22 MG/HR Transdermal System","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35200107,2052822,"methylphenidate hydrochloride 72 MG [Relexxii]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35200108,2052823,"methylphenidate Extended Release Oral Tablet [Relexxii]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
35200111,2052827,"methylphenidate hydrochloride 72 MG Extended Release Oral Tablet [Relexxii]","Branded Drug","Drug","RxNorm","Valid","Standard"
35201926,2052826,"24 HR methylphenidate hydrochloride 72 MG Extended Release Oral Tablet [Relexxii]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
35603423,1734951,"24 HR methylphenidate 40 MG Chewable Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35603425,1734953,"24 HR methylphenidate 40 MG Chewable Extended Release Oral Tablet [QuilliChew]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
35604651,1727443,"24 HR methylphenidate hydrochloride 20 MG Chewable Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35604653,1727445,"methylphenidate hydrochloride 20 MG [QuilliChew]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35604655,1727450,"24 HR methylphenidate hydrochloride 20 MG Chewable Extended Release Oral Tablet [QuilliChew]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
35606517,1734928,"24 HR methylphenidate hydrochloride 30 MG Chewable Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
35606518,1734929,"methylphenidate hydrochloride 30 MG [QuilliChew]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
35606519,1734930,"24 HR methylphenidate hydrochloride 30 MG Chewable Extended Release Oral Tablet [QuilliChew]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
37498448,2270756,"methylphenidate Chewable Extended Release Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
37498449,2270758,"methylphenidate Chewable Extended Release Oral Tablet [QuilliChew]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
37498450,2270760,"methylphenidate hydrochloride 20 MG Chewable Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
37498451,2270761,"methylphenidate hydrochloride 20 MG Chewable Extended Release Oral Tablet [QuilliChew]","Branded Drug","Drug","RxNorm","Valid","Standard"
37498452,2270764,"methylphenidate hydrochloride 30 MG Chewable Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
37498453,2270765,"methylphenidate hydrochloride 30 MG Chewable Extended Release Oral Tablet [QuilliChew]","Branded Drug","Drug","RxNorm","Valid","Standard"
37498454,2270766,"methylphenidate 40 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
37498455,2270768,"methylphenidate 40 MG [QuilliChew]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
37498456,2270770,"methylphenidate 40 MG Chewable Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
37498457,2270771,"methylphenidate 40 MG Chewable Extended Release Oral Tablet [QuilliChew]","Branded Drug","Drug","RxNorm","Valid","Standard"
40066536,370331,"methylphenidate Extended Release Oral Tablet [Concerta]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40066567,476365,"methylphenidate Chewable Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40066568,374655,"methylphenidate Extended Release Oral Capsule","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40066571,372862,"methylphenidate Extended Release Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40066577,476368,"methylphenidate Oral Solution","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40066578,372861,"methylphenidate Oral Tablet","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40066579,368777,"methylphenidate Oral Tablet [Methylin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40066580,368776,"methylphenidate Oral Tablet [Ritalin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40117422,542367,"methylphenidate Chewable Tablet [Methylin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40117425,543272,"methylphenidate Oral Solution [Methylin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40130055,608682,"methylphenidate Extended Release Oral Capsule [Ritalin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40132923,630810,"methylphenidate Extended Release Oral Capsule [Metadate]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40155559,826063,"methylphenidate Extended Release Oral Tablet [Ritalin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40168792,885414,"methylphenidate Extended Release Oral Tablet [Metadate]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40221082,1805912,"methylphenidate Transdermal System","Clinical Drug Form","Drug","RxNorm","Valid","Standard"
40221083,1805914,"methylphenidate Transdermal System [Daytrana]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40221125,1806177,"50/50 Release 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221126,1806179,"50/50 Release 24 HR methylphenidate hydrochloride 30 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221127,1806181,"30/70 Release 24 HR methylphenidate hydrochloride 10 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221128,1806183,"50/50 Release 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221129,1806185,"50/50 Release 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221130,1806187,"30/70 Release 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221131,1806189,"30/70 Release 24 HR methylphenidate hydrochloride 30 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221132,1806191,"30/70 Release 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221133,1806193,"30/70 Release 24 HR methylphenidate hydrochloride 50 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221134,1806195,"50/50 Release 24 HR methylphenidate hydrochloride 10 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221135,1806197,"30/70 Release 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221136,1806200,"40/60 Release 24 HR methylphenidate hydrochloride 10 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221137,1806202,"40/60 Release 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221138,1806204,"40/60 Release 24 HR methylphenidate hydrochloride 50 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221139,1806206,"40/60 Release 24 HR methylphenidate hydrochloride 30 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221140,1806208,"40/60 Release 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40221141,1806210,"40/60 Release 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule","Clinical Drug","Drug","RxNorm","Valid","Standard"
40228527,1014231,"methylphenidate Extended Release Oral Tablet [Methylin]","Branded Drug Form","Drug","RxNorm","Valid","Standard"
40235257,1091145,"8 HR methylphenidate hydrochloride 10 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40235258,1091378,"8 HR methylphenidate hydrochloride 10 MG Extended Release Oral Tablet [Metadate]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40235259,1091147,"8 HR methylphenidate hydrochloride 10 MG Extended Release Oral Tablet [Methylin]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40235260,1091225,"8 HR methylphenidate hydrochloride 20 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40235261,1091488,"8 HR methylphenidate hydrochloride 20 MG Extended Release Oral Tablet [Metadate]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40235262,1091495,"8 HR methylphenidate hydrochloride 20 MG Extended Release Oral Tablet [Methylin]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40235263,1091226,"8 HR methylphenidate hydrochloride 20 MG Extended Release Oral Tablet [Ritalin]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40235267,1091139,"30/70 Release 24 HR methylphenidate hydrochloride 10 MG Extended Release Oral Capsule [Metadate]","Branded Drug","Drug","RxNorm","Valid","Standard"
40235268,1091143,"50/50 Release 24 HR methylphenidate hydrochloride 10 MG Extended Release Oral Capsule [Ritalin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40235269,1091155,"24 HR methylphenidate hydrochloride 18 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40235270,1091157,"24 HR methylphenidate hydrochloride 18 MG Extended Release Oral Tablet [Concerta]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40235272,1091163,"30/70 Release 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule [Metadate]","Branded Drug","Drug","RxNorm","Valid","Standard"
40235273,1091167,"50/50 Release 24 HR methylphenidate hydrochloride 20 MG Extended Release Oral Capsule [Ritalin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40235274,1091170,"24 HR methylphenidate hydrochloride 27 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40235275,1091172,"24 HR methylphenidate hydrochloride 27 MG Extended Release Oral Tablet [Concerta]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40235277,1091178,"30/70 Release 24 HR methylphenidate hydrochloride 30 MG Extended Release Oral Capsule [Metadate]","Branded Drug","Drug","RxNorm","Valid","Standard"
40235278,1091182,"50/50 Release 24 HR methylphenidate hydrochloride 30 MG Extended Release Oral Capsule [Ritalin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40235279,1091185,"24 HR methylphenidate hydrochloride 36 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40235280,1091187,"24 HR methylphenidate hydrochloride 36 MG Extended Release Oral Tablet [Concerta]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40235282,1091193,"30/70 Release 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule [Metadate]","Branded Drug","Drug","RxNorm","Valid","Standard"
40235283,1091197,"50/50 Release 24 HR methylphenidate hydrochloride 40 MG Extended Release Oral Capsule [Ritalin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40235285,1091204,"30/70 Release 24 HR methylphenidate hydrochloride 50 MG Extended Release Oral Capsule [Metadate]","Branded Drug","Drug","RxNorm","Valid","Standard"
40235286,1091210,"24 HR methylphenidate hydrochloride 54 MG Extended Release Oral Tablet","Quant Clinical Drug","Drug","RxNorm","Valid","Standard"
40235287,1091212,"24 HR methylphenidate hydrochloride 54 MG Extended Release Oral Tablet [Concerta]","Quant Branded Drug","Drug","RxNorm","Valid","Standard"
40235289,1091220,"30/70 Release 24 HR methylphenidate hydrochloride 60 MG Extended Release Oral Capsule [Metadate]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236406,1091340,"methylphenidate hydrochloride 1 MG/ML","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40236407,1091341,"methylphenidate hydrochloride 1 MG/ML Oral Solution","Clinical Drug","Drug","RxNorm","Valid","Standard"
40236408,1091343,"methylphenidate hydrochloride 1 MG/ML Oral Solution [Methylin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236409,1091342,"methylphenidate hydrochloride 1 MG/ML [Methylin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236410,1091136,"methylphenidate hydrochloride 10 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40236411,1091152,"methylphenidate hydrochloride 10 MG Chewable Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40236412,1091153,"methylphenidate hydrochloride 10 MG Chewable Tablet [Methylin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236416,1091148,"methylphenidate hydrochloride 10 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40236417,1091377,"methylphenidate hydrochloride 10 MG Extended Release Oral Tablet [Metadate]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236418,1091149,"methylphenidate hydrochloride 10 MG Extended Release Oral Tablet [Methylin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236419,1091150,"methylphenidate hydrochloride 10 MG Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
40236420,1091151,"methylphenidate hydrochloride 10 MG Oral Tablet [Methylin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236421,1091379,"methylphenidate hydrochloride 10 MG Oral Tablet [Ritalin]","Branded Drug","Drug","RxNorm","Valid","Standard"
40236422,1091138,"methylphenidate hydrochloride 10 MG [Metadate]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236423,1091146,"methylphenidate hydrochloride 10 MG [Methylin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236424,1091142,"methylphenidate hydrochloride 10 MG [Ritalin]","Branded Drug Comp","Drug","RxNorm","Valid","Standard"
40236425,1091154,"methylphenidate hydrochloride 18 MG","Clinical Drug Comp","Drug","RxNorm","Valid","Standard"
40236426,1091158,"methylphenidate hydrochloride 18 MG Extended Release Oral Tablet","Clinical Drug","Drug","RxNorm","Valid","Standard"
